outgoing_site_id,Start_Time_MM_DD_YYYY,Start_Time_HH_MM_SS_s,Weather,Total Calls,Traffic,lat,long,Call Dropped
57151,20170107,16:00 to 20:00,Shallow Fog,277,Low,12.976706,77.60958,25
57151,20170107,20:00 to 23:59,Shallow Fog,259,Low,12.976706,77.60958,14
57151,20170108,00:00 to 4:00,Smoke,287,Low,12.976706,77.60958,14
57151,20170108,4:00 to 8:00,Shallow Fog,386,Low,12.976706,77.60958,24
57151,20170108,8:00 to 12:00,Shallow Fog,551,Medium,12.976706,77.60958,41
57151,20170108,12:00 to 16:00,Fog,356,Medium,12.976706,77.60958,29
57151,20170108,16:00 to 20:00,Fog,574,High,12.976706,77.60958,62
57151,20170108,20:00 to 23:59,Fog,271,High,12.976706,77.60958,59
57151,20170109,00:00 to 4:00,Smoke,568,Medium,12.976706,77.60958,44
57151,20170109,4:00 to 8:00,Shallow Fog,328,Medium,12.976706,77.60958,29
57151,20170109,8:00 to 12:00,Shallow Fog,525,Medium,12.976706,77.60958,32
57151,20170109,12:00 to 16:00,Fog,275,Medium,12.976706,77.60958,28
57151,20170109,16:00 to 20:00,Fog,644,High,12.976706,77.60958,62
57151,20170109,20:00 to 23:59,Fog,567,Low,12.976706,77.60958,21
57151,20170110,00:00 to 4:00,Scattered Clouds,406,Medium,12.976706,77.60958,39
57151,20170110,8:00 to 12:00,Shallow Fog,422,Medium,12.976706,77.60958,36
57151,20170110,12:00 to 16:00,Fog,269,High,12.976706,77.60958,58
57151,20170110,16:00 to 20:00,Fog,379,Medium,12.976706,77.60958,47
57151,20170110,20:00 to 23:59,Fog,258,Medium,12.976706,77.60958,28
57151,20170111,00:00 to 4:00,Smoke,450,Medium,12.976706,77.60958,37
57151,20170111,4:00 to 8:00,Smoke,498,Low,12.976706,77.60958,23
57151,20170111,8:00 to 12:00,Fog,520,Medium,12.976706,77.60958,51
57151,20170111,12:00 to 16:00,Fog,328,Low,12.976706,77.60958,15
57151,20170111,16:00 to 20:00,Fog,499,Medium,12.976706,77.60958,36
57151,20170111,20:00 to 23:59,Fog,644,Medium,12.976706,77.60958,34
57151,20170112,00:00 to 4:00,Smoke,559,Low,12.976706,77.60958,18
57151,20170112,4:00 to 8:00,Smoke,241,Medium,12.976706,77.60958,50
57151,20170112,8:00 to 12:00,Smoke,472,High,12.976706,77.60958,52
57151,20170112,12:00 to 16:00,Shallow Fog,434,Medium,12.976706,77.60958,42
57151,20170112,16:00 to 20:00,Fog,325,Low,12.976706,77.60958,25
57151,20170112,20:00 to 23:59,Fog,577,Medium,12.976706,77.60958,26
57151,20170113,00:00 to 4:00,Smoke,570,Low,12.976706,77.60958,21
57151,20170113,4:00 to 8:00,Smoke,409,Low,12.976706,77.60958,14
57151,20170113,8:00 to 12:00,Clear,417,High,12.976706,77.60958,54
57151,20170113,12:00 to 16:00,Shallow Fog,325,Medium,12.976706,77.60958,37
57151,20170113,16:00 to 20:00,Shallow Fog,611,Low,12.976706,77.60958,14
57151,20170113,20:00 to 23:59,Clear,479,High,12.976706,77.60958,59
57151,20170114,00:00 to 4:00,Smoke,234,Medium,12.976706,77.60958,39
57151,20170114,4:00 to 8:00,Clear,563,High,12.976706,77.60958,56
57151,20170114,8:00 to 12:00,Shallow Fog,631,Medium,12.976706,77.60958,32
57151,20170114,12:00 to 16:00,Shallow Fog,416,High,12.976706,77.60958,65
57151,20170114,16:00 to 20:00,Shallow Fog,260,High,12.976706,77.60958,59
57151,20170114,20:00 to 23:59,Fog,382,Medium,12.976706,77.60958,30
57151,20170115,00:00 to 4:00,Smoke,249,Low,12.976706,77.60958,18
57151,20170115,4:00 to 8:00,Smoke,594,High,12.976706,77.60958,62
57151,20170115,8:00 to 12:00,Shallow Fog,628,Low,12.976706,77.60958,20
57151,20170115,12:00 to 16:00,Fog,280,Medium,12.976706,77.60958,29
57151,20170115,16:00 to 20:00,Fog,270,High,12.976706,77.60958,63
57151,20170115,20:00 to 23:59,Fog,639,Medium,12.976706,77.60958,43
57151,20170116,00:00 to 4:00,Smoke,347,High,12.976706,77.60958,56
57151,20170116,4:00 to 8:00,Shallow Fog,411,Medium,12.976706,77.60958,36
57151,20170116,8:00 to 12:00,Clear,562,Medium,12.976706,77.60958,32
57151,20170116,12:00 to 16:00,Fog,532,High,12.976706,77.60958,53
57151,20170116,16:00 to 20:00,Fog,291,Low,12.976706,77.60958,23
57151,20170116,20:00 to 23:59,Fog,557,Medium,12.976706,77.60958,51
57151,20170117,4:00 to 8:00,Shallow Fog,276,High,12.976706,77.60958,64
57151,20170117,8:00 to 12:00,Fog,405,High,12.976706,77.60958,61
57151,20170117,12:00 to 16:00,Fog,428,High,12.976706,77.60958,58
57151,20170117,16:00 to 20:00,Fog,367,Medium,12.976706,77.60958,30
57151,20170117,20:00 to 23:59,Fog,620,Low,12.976706,77.60958,24
57151,20170118,00:00 to 4:00,Shallow Fog,512,Medium,12.976706,77.60958,35
57151,20170118,4:00 to 8:00,Shallow Fog,468,Medium,12.976706,77.60958,41
57151,20170118,8:00 to 12:00,Shallow Fog,423,Medium,12.976706,77.60958,46
57151,20170118,12:00 to 16:00,Fog,645,Medium,12.976706,77.60958,44
57151,20170118,16:00 to 20:00,Fog,361,Medium,12.976706,77.60958,30
57151,20170118,20:00 to 23:59,Fog,387,High,12.976706,77.60958,54
57151,20170119,00:00 to 4:00,Clear,457,Low,12.976706,77.60958,24
57151,20170119,4:00 to 8:00,Shallow Fog,477,Medium,12.976706,77.60958,28
57151,20170119,8:00 to 12:00,Shallow Fog,376,High,12.976706,77.60958,64
57151,20170119,12:00 to 16:00,Fog,432,High,12.976706,77.60958,55
57151,20170119,16:00 to 20:00,Fog,286,Medium,12.976706,77.60958,41
57151,20170119,20:00 to 23:59,Fog,588,Low,12.976706,77.60958,22
57151,20170120,00:00 to 4:00,Smoke,562,Medium,12.976706,77.60958,34
57151,20170120,4:00 to 8:00,Shallow Fog,341,Low,12.976706,77.60958,17
57151,20170120,8:00 to 12:00,Shallow Fog,527,Low,12.976706,77.60958,20
57151,20170120,12:00 to 16:00,Shallow Fog,483,Medium,12.976706,77.60958,41
57151,20170120,16:00 to 20:00,Fog,333,Medium,12.976706,77.60958,45
57151,20170120,20:00 to 23:59,Fog,627,High,12.976706,77.60958,59
57151,20170121,00:00 to 4:00,Smoke,487,Medium,12.976706,77.60958,42
57151,20170121,4:00 to 8:00,Smoke,398,High,12.976706,77.60958,57
57151,20170121,8:00 to 12:00,Smoke,554,Medium,12.976706,77.60958,39
57151,20170121,12:00 to 16:00,Clear,237,Medium,12.976706,77.60958,31
57151,20170121,16:00 to 20:00,Shallow Fog,447,Medium,12.976706,77.60958,51
57151,20170121,20:00 to 23:59,Fog,276,Medium,12.976706,77.60958,36
57151,20170122,00:00 to 4:00,Haze,475,Medium,12.976706,77.60958,35
57151,20170122,4:00 to 8:00,Smoke,309,Low,12.976706,77.60958,14
57151,20170122,8:00 to 12:00,Smoke,637,Medium,12.976706,77.60958,32
57151,20170122,12:00 to 16:00,Smoke,394,Medium,12.976706,77.60958,35
57151,20170122,16:00 to 20:00,Shallow Fog,268,Low,12.976706,77.60958,23
57151,20170122,20:00 to 23:59,Fog,498,High,12.976706,77.60958,53
57151,20170123,00:00 to 4:00,Haze,630,Low,12.976706,77.60958,17
57151,20170123,4:00 to 8:00,Smoke,649,High,12.976706,77.60958,52
57151,20170123,8:00 to 12:00,Smoke,263,High,12.976706,77.60958,57
57151,20170123,12:00 to 16:00,Shallow Fog,242,Medium,12.976706,77.60958,50
57151,20170123,16:00 to 20:00,Fog,487,Low,12.976706,77.60958,13
57151,20170123,20:00 to 23:59,Fog,355,Medium,12.976706,77.60958,38
57151,20170124,00:00 to 4:00,Haze,290,Low,12.976706,77.60958,18
57151,20170124,4:00 to 8:00,Smoke,400,Low,12.976706,77.60958,21
57151,20170124,8:00 to 12:00,Smoke,325,Low,12.976706,77.60958,18
57151,20170124,12:00 to 16:00,Smoke,262,Medium,12.976706,77.60958,51
57151,20170124,16:00 to 20:00,Clear,609,Medium,12.976706,77.60958,44
57151,20170124,20:00 to 23:59,Shallow Fog,587,Medium,12.976706,77.60958,47
57151,20170125,00:00 to 4:00,Haze,489,Low,12.976706,77.60958,24
57151,20170125,4:00 to 8:00,Smoke,510,Medium,12.976706,77.60958,27
57151,20170125,8:00 to 12:00,Smoke,572,High,12.976706,77.60958,57
57151,20170125,12:00 to 16:00,Smoke,434,High,12.976706,77.60958,52
57151,20170125,16:00 to 20:00,Smoke,466,Medium,12.976706,77.60958,46
57151,20170125,20:00 to 23:59,Shallow Fog,340,Medium,12.976706,77.60958,37
57151,20170126,00:00 to 4:00,Haze,412,Low,12.976706,77.60958,17
57151,20170126,4:00 to 8:00,Haze,377,Low,12.976706,77.60958,19
57151,20170126,8:00 to 12:00,Smoke,624,High,12.976706,77.60958,57
57151,20170126,12:00 to 16:00,Smoke,234,High,12.976706,77.60958,59
57151,20170126,16:00 to 20:00,Smoke,579,High,12.976706,77.60958,56
57151,20170126,20:00 to 23:59,Shallow Fog,302,Medium,12.976706,77.60958,37
57151,20170127,00:00 to 4:00,Haze,496,Low,12.976706,77.60958,18
57151,20170127,4:00 to 8:00,Rain,647,Medium,12.976706,77.60958,36
57151,20170127,8:00 to 12:00,Haze,411,Low,12.976706,77.60958,21
57151,20170127,12:00 to 16:00,Smoke,288,Low,12.976706,77.60958,25
57151,20170127,16:00 to 20:00,Smoke,500,High,12.976706,77.60958,62
57151,20170127,20:00 to 23:59,Smoke,417,Medium,12.976706,77.60958,51
57151,20170128,00:00 to 4:00,Haze,337,Low,12.976706,77.60958,14
57151,20170128,4:00 to 8:00,Haze,435,Medium,12.976706,77.60958,47
57151,20170128,8:00 to 12:00,Haze,479,High,12.976706,77.60958,63
57151,20170128,12:00 to 16:00,Haze,413,Medium,12.976706,77.60958,51
57151,20170128,16:00 to 20:00,Partly Cloudy,570,Medium,12.976706,77.60958,42
57151,20170128,20:00 to 23:59,Partly Cloudy,325,High,12.976706,77.60958,60
57151,20170129,00:00 to 4:00,Smoke,404,High,12.976706,77.60958,60
57151,20170129,4:00 to 8:00,Smoke,492,High,12.976706,77.60958,58
57151,20170129,8:00 to 12:00,Smoke,293,High,12.976706,77.60958,63
57151,20170129,12:00 to 16:00,Shallow Fog,552,Medium,12.976706,77.60958,49
57151,20170129,16:00 to 20:00,Shallow Fog,484,Medium,12.976706,77.60958,41
57151,20170129,20:00 to 23:59,Fog,545,Medium,12.976706,77.60958,42
57151,20170130,00:00 to 4:00,Haze,477,Low,12.976706,77.60958,24
57151,20170130,4:00 to 8:00,Smoke,368,Low,12.976706,77.60958,25
57151,20170130,8:00 to 12:00,Haze,364,Medium,12.976706,77.60958,26
57151,20170130,12:00 to 16:00,Haze,341,Low,12.976706,77.60958,15
57151,20170130,16:00 to 20:00,Light Thunderstorms and Rain,562,Low,12.976706,77.60958,14
57151,20170130,20:00 to 23:59,Haze,426,High,12.976706,77.60958,54
57151,20170131,00:00 to 4:00,Light Rain,611,High,12.976706,77.60958,54
57151,20170131,4:00 to 8:00,Light Drizzle,481,Medium,12.976706,77.60958,45
57151,20170131,8:00 to 12:00,Drizzle,308,Medium,12.976706,77.60958,51
57151,20170131,12:00 to 16:00,Drizzle,559,Low,12.976706,77.60958,21
57151,20170101,00:00 to 4:00,Smoke,322,Medium,12.976706,77.60958,36
57151,20170101,4:00 to 8:00,Shallow Fog,565,Low,12.976706,77.60958,25
57151,20170101,8:00 to 12:00,Shallow Fog,348,Medium,12.976706,77.60958,43
57151,20170101,12:00 to 16:00,Fog,538,Medium,12.976706,77.60958,43
57151,20170101,16:00 to 20:00,Fog,374,Low,12.976706,77.60958,16
57151,20170101,20:00 to 23:59,Fog,325,Low,12.976706,77.60958,20
57151,20170102,00:00 to 4:00,Partly Cloudy,364,High,12.976706,77.60958,63
57151,20170102,4:00 to 8:00,Shallow Fog,391,Low,12.976706,77.60958,21
57151,20170102,8:00 to 12:00,Fog,624,Low,12.976706,77.60958,23
57151,20170102,12:00 to 16:00,Fog,382,Medium,12.976706,77.60958,42
57151,20170102,16:00 to 20:00,Fog,585,Medium,12.976706,77.60958,28
57151,20170102,20:00 to 23:59,Fog,572,Medium,12.976706,77.60958,40
57151,20170103,00:00 to 4:00,Shallow Fog,366,High,12.976706,77.60958,63
57151,20170103,4:00 to 8:00,Shallow Fog,626,Medium,12.976706,77.60958,26
57151,20170103,8:00 to 12:00,Smoke,605,Low,12.976706,77.60958,16
57151,20170103,12:00 to 16:00,Mostly Cloudy,617,High,12.976706,77.60958,60
57151,20170103,16:00 to 20:00,Mostly Cloudy,620,Medium,12.976706,77.60958,49
57151,20170103,20:00 to 23:59,Shallow Fog,374,High,12.976706,77.60958,64
57151,20170104,00:00 to 4:00,Smoke,639,Medium,12.976706,77.60958,27
57151,20170104,4:00 to 8:00,Shallow Fog,511,Low,12.976706,77.60958,13
57151,20170104,8:00 to 12:00,Fog,315,Medium,12.976706,77.60958,28
57151,20170104,12:00 to 16:00,Shallow Fog,601,Medium,12.976706,77.60958,39
57151,20170105,4:00 to 8:00,Volcanic Ash,626,High,12.976706,77.60958,59
57151,20170106,16:00 to 20:00,Fog,286,High,12.976706,77.60958,56
57151,20170106,20:00 to 23:59,Fog,290,Medium,12.976706,77.60958,43
57151,20170107,00:00 to 4:00,Shallow Fog,484,High,12.976706,77.60958,64
57151,20170107,4:00 to 8:00,Shallow Fog,514,Medium,12.976706,77.60958,29
57151,20170107,8:00 to 12:00,Shallow Fog,647,Medium,12.976706,77.60958,30
57151,20170107,12:00 to 16:00,Shallow Fog,357,Medium,12.976706,77.60958,39
57151,20170107,16:00 to 20:00,Shallow Fog,277,Low,12.976706,77.60958,25
57151,20170107,20:00 to 23:59,Shallow Fog,259,Low,12.976706,77.60958,14
57151,20170108,00:00 to 4:00,Smoke,287,Low,12.976706,77.60958,14
57151,20170108,4:00 to 8:00,Shallow Fog,386,Low,12.976706,77.60958,24
57151,20170108,8:00 to 12:00,Shallow Fog,551,Medium,12.976706,77.60958,41
57151,20170108,12:00 to 16:00,Fog,356,Medium,12.976706,77.60958,29
57151,20170108,16:00 to 20:00,Fog,574,High,12.976706,77.60958,62
57151,20170108,20:00 to 23:59,Fog,271,High,12.976706,77.60958,59
57151,20170109,00:00 to 4:00,Smoke,568,Medium,12.976706,77.60958,44
57151,20170109,4:00 to 8:00,Shallow Fog,328,Medium,12.976706,77.60958,29
57151,20170109,8:00 to 12:00,Shallow Fog,525,Medium,12.976706,77.60958,32
57151,20170109,12:00 to 16:00,Fog,275,Medium,12.976706,77.60958,28
57151,20170109,16:00 to 20:00,Fog,644,High,12.976706,77.60958,62
57151,20170109,20:00 to 23:59,Fog,567,Low,12.976706,77.60958,21
57151,20170110,00:00 to 4:00,Scattered Clouds,406,Medium,12.976706,77.60958,39
57151,20170110,8:00 to 12:00,Shallow Fog,422,Medium,12.976706,77.60958,36
57151,20170110,12:00 to 16:00,Fog,269,High,12.976706,77.60958,58
57151,20170110,16:00 to 20:00,Fog,379,Medium,12.976706,77.60958,47
57151,20170110,20:00 to 23:59,Fog,258,Medium,12.976706,77.60958,28
57151,20170111,00:00 to 4:00,Smoke,450,Medium,12.976706,77.60958,37
57151,20170111,4:00 to 8:00,Smoke,498,Low,12.976706,77.60958,23
57151,20170111,8:00 to 12:00,Fog,520,Medium,12.976706,77.60958,51
57151,20170111,12:00 to 16:00,Fog,328,Low,12.976706,77.60958,15
57151,20170111,16:00 to 20:00,Fog,499,Medium,12.976706,77.60958,36
57151,20170111,20:00 to 23:59,Fog,644,Medium,12.976706,77.60958,34
57151,20170112,00:00 to 4:00,Smoke,559,Low,12.976706,77.60958,18
57151,20170112,4:00 to 8:00,Smoke,241,Medium,12.976706,77.60958,50
57151,20170112,8:00 to 12:00,Smoke,472,High,12.976706,77.60958,52
57151,20170112,12:00 to 16:00,Shallow Fog,434,Medium,12.976706,77.60958,42
57151,20170112,16:00 to 20:00,Fog,325,Low,12.976706,77.60958,25
57151,20170112,20:00 to 23:59,Fog,577,Medium,12.976706,77.60958,26
57151,20170113,00:00 to 4:00,Smoke,570,Low,12.976706,77.60958,21
57151,20170113,4:00 to 8:00,Smoke,409,Low,12.976706,77.60958,14
57151,20170113,8:00 to 12:00,Clear,417,High,12.976706,77.60958,54
57151,20170113,12:00 to 16:00,Shallow Fog,325,Medium,12.976706,77.60958,37
57151,20170113,16:00 to 20:00,Shallow Fog,611,Low,12.976706,77.60958,14
57151,20170113,20:00 to 23:59,Clear,479,High,12.976706,77.60958,59
57151,20170114,00:00 to 4:00,Smoke,234,Medium,12.976706,77.60958,39
57151,20170114,4:00 to 8:00,Clear,563,High,12.976706,77.60958,56
57151,20170114,8:00 to 12:00,Shallow Fog,631,Medium,12.976706,77.60958,32
57151,20170114,12:00 to 16:00,Shallow Fog,416,High,12.976706,77.60958,65
57151,20170114,16:00 to 20:00,Shallow Fog,260,High,12.976706,77.60958,59
57151,20170114,20:00 to 23:59,Fog,382,Medium,12.976706,77.60958,30
57151,20170115,00:00 to 4:00,Smoke,249,Low,12.976706,77.60958,18
57151,20170115,4:00 to 8:00,Smoke,594,High,12.976706,77.60958,62
57151,20170115,8:00 to 12:00,Shallow Fog,628,Low,12.976706,77.60958,20
57151,20170115,12:00 to 16:00,Fog,280,Medium,12.976706,77.60958,29
57151,20170115,16:00 to 20:00,Fog,270,High,12.976706,77.60958,63
57151,20170115,20:00 to 23:59,Fog,639,Medium,12.976706,77.60958,43
57151,20170116,00:00 to 4:00,Smoke,347,High,12.976706,77.60958,56
57151,20170116,4:00 to 8:00,Shallow Fog,411,Medium,12.976706,77.60958,36
57151,20170116,8:00 to 12:00,Clear,562,Medium,12.976706,77.60958,32
57151,20170116,12:00 to 16:00,Fog,532,High,12.976706,77.60958,53
57151,20170116,16:00 to 20:00,Fog,291,Low,12.976706,77.60958,23
57151,20170116,20:00 to 23:59,Fog,557,Medium,12.976706,77.60958,51
57151,20170117,4:00 to 8:00,Shallow Fog,276,High,12.976706,77.60958,64
57151,20170117,8:00 to 12:00,Fog,405,High,12.976706,77.60958,61
57151,20170117,12:00 to 16:00,Fog,428,High,12.976706,77.60958,58
57151,20170117,16:00 to 20:00,Fog,367,Medium,12.976706,77.60958,30
57151,20170117,20:00 to 23:59,Fog,620,Low,12.976706,77.60958,24
57151,20170118,00:00 to 4:00,Shallow Fog,512,Medium,12.976706,77.60958,35
57151,20170118,4:00 to 8:00,Shallow Fog,468,Medium,12.976706,77.60958,41
57151,20170118,8:00 to 12:00,Shallow Fog,423,Medium,12.976706,77.60958,46
57151,20170118,12:00 to 16:00,Fog,645,Medium,12.976706,77.60958,44
57151,20170118,16:00 to 20:00,Fog,361,Medium,12.976706,77.60958,30
57151,20170118,20:00 to 23:59,Fog,387,High,12.976706,77.60958,54
57151,20170119,00:00 to 4:00,Clear,457,Low,12.976706,77.60958,24
57151,20170119,4:00 to 8:00,Shallow Fog,477,Medium,12.976706,77.60958,28
57151,20170119,8:00 to 12:00,Shallow Fog,376,High,12.976706,77.60958,64
57151,20170119,12:00 to 16:00,Fog,432,High,12.976706,77.60958,55
57151,20170119,16:00 to 20:00,Fog,286,Medium,12.976706,77.60958,41
57151,20170119,20:00 to 23:59,Fog,588,Low,12.976706,77.60958,22
57151,20170120,00:00 to 4:00,Smoke,562,Medium,12.976706,77.60958,34
57151,20170120,4:00 to 8:00,Shallow Fog,341,Low,12.976706,77.60958,17
57151,20170120,8:00 to 12:00,Shallow Fog,527,Low,12.976706,77.60958,20
57151,20170120,12:00 to 16:00,Shallow Fog,483,Medium,12.976706,77.60958,41
57151,20170120,16:00 to 20:00,Fog,333,Medium,12.976706,77.60958,45
57151,20170120,20:00 to 23:59,Fog,627,High,12.976706,77.60958,59
57151,20170121,00:00 to 4:00,Smoke,487,Medium,12.976706,77.60958,42
57151,20170121,4:00 to 8:00,Smoke,398,High,12.976706,77.60958,57
57151,20170121,8:00 to 12:00,Smoke,554,Medium,12.976706,77.60958,39
57151,20170121,12:00 to 16:00,Clear,237,Medium,12.976706,77.60958,31
57151,20170121,16:00 to 20:00,Shallow Fog,447,Medium,12.976706,77.60958,51
57151,20170121,20:00 to 23:59,Fog,276,Medium,12.976706,77.60958,36
57151,20170122,00:00 to 4:00,Haze,475,Medium,12.976706,77.60958,35
57151,20170122,4:00 to 8:00,Smoke,309,Low,12.976706,77.60958,14
57151,20170122,8:00 to 12:00,Smoke,637,Medium,12.976706,77.60958,32
57151,20170122,12:00 to 16:00,Smoke,394,Medium,12.976706,77.60958,35
57151,20170122,16:00 to 20:00,Shallow Fog,268,Low,12.976706,77.60958,23
57151,20170122,20:00 to 23:59,Fog,498,High,12.976706,77.60958,53
57151,20170123,00:00 to 4:00,Haze,630,Low,12.976706,77.60958,17
57151,20170123,4:00 to 8:00,Smoke,649,High,12.976706,77.60958,52
57151,20170123,8:00 to 12:00,Smoke,263,High,12.976706,77.60958,57
57151,20170123,12:00 to 16:00,Shallow Fog,242,Medium,12.976706,77.60958,50
57151,20170123,16:00 to 20:00,Fog,487,Low,12.976706,77.60958,13
57151,20170123,20:00 to 23:59,Fog,355,Medium,12.976706,77.60958,38
57151,20170124,00:00 to 4:00,Haze,290,Low,12.976706,77.60958,18
57151,20170124,4:00 to 8:00,Smoke,400,Low,12.976706,77.60958,21
57151,20170124,8:00 to 12:00,Smoke,325,Low,12.976706,77.60958,18
57151,20170124,12:00 to 16:00,Smoke,262,Medium,12.976706,77.60958,51
57151,20170124,16:00 to 20:00,Clear,609,Medium,12.976706,77.60958,44
57151,20170124,20:00 to 23:59,Shallow Fog,587,Medium,12.976706,77.60958,47
57151,20170125,00:00 to 4:00,Haze,489,Low,12.976706,77.60958,24
57151,20170125,4:00 to 8:00,Smoke,510,Medium,12.976706,77.60958,27
57151,20170125,8:00 to 12:00,Smoke,572,High,12.976706,77.60958,57
57151,20170125,12:00 to 16:00,Smoke,434,High,12.976706,77.60958,52
57151,20170125,16:00 to 20:00,Smoke,466,Medium,12.976706,77.60958,46
57151,20170125,20:00 to 23:59,Shallow Fog,340,Medium,12.976706,77.60958,37
57151,20170126,00:00 to 4:00,Haze,412,Low,12.976706,77.60958,17
57151,20170126,4:00 to 8:00,Haze,377,Low,12.976706,77.60958,19
57151,20170126,8:00 to 12:00,Smoke,624,High,12.976706,77.60958,57
57151,20170126,12:00 to 16:00,Smoke,234,High,12.976706,77.60958,59
57151,20170126,16:00 to 20:00,Smoke,579,High,12.976706,77.60958,56
57151,20170126,20:00 to 23:59,Shallow Fog,302,Medium,12.976706,77.60958,37
57151,20170127,00:00 to 4:00,Haze,496,Low,12.976706,77.60958,18
57151,20170127,4:00 to 8:00,Rain,647,Medium,12.976706,77.60958,36
57151,20170127,8:00 to 12:00,Haze,411,Low,12.976706,77.60958,21
57151,20170127,12:00 to 16:00,Smoke,288,Low,12.976706,77.60958,25
57151,20170127,16:00 to 20:00,Smoke,500,High,12.976706,77.60958,62
57151,20170127,20:00 to 23:59,Smoke,417,Medium,12.976706,77.60958,51
57151,20170128,00:00 to 4:00,Haze,337,Low,12.976706,77.60958,14
57151,20170128,4:00 to 8:00,Haze,435,Medium,12.976706,77.60958,47
57151,20170128,8:00 to 12:00,Haze,479,High,12.976706,77.60958,63
57151,20170128,12:00 to 16:00,Haze,413,Medium,12.976706,77.60958,51
57151,20170128,16:00 to 20:00,Partly Cloudy,570,Medium,12.976706,77.60958,42
57151,20170128,20:00 to 23:59,Partly Cloudy,325,High,12.976706,77.60958,60
57151,20170129,00:00 to 4:00,Smoke,404,High,12.976706,77.60958,60
57151,20170129,4:00 to 8:00,Smoke,492,High,12.976706,77.60958,58
57151,20170129,8:00 to 12:00,Smoke,293,High,12.976706,77.60958,63
