date,time,outgoing_site_id,incoming_site_id,total number_of_calls,total call duration (min)
20171103,0:30,63383,1161,383,622
20171103,1:00,63383,21211,551,397
20171103,1:30,63383,13191,243,449
20171103,2:00,63383,21212,285,283
20171103,2:30,63383,101,576,594
20171103,3:00,63383,102,240,323
20171103,3:30,63383,123,500,453
20171103,4:00,63383,12031,271,509
20171103,4:30,63383,12083,366,422
20171103,5:00,63383,12033,318,325
20171103,5:30,63383,12032,560,546
20171103,6:00,63383,12082,261,440
20171103,6:30,63383,4401,643,550
20171103,7:00,63383,12043,145,250
20171103,7:30,63383,12042,509,491
20171103,8:00,63383,13231,430,428
20171103,8:30,63383,4113,263,623
20171103,9:00,63383,4313,139,492
20171103,9:30,63383,4312,341,477
20171103,10:00,63383,10641,530,334
20171103,10:30,63383,18341,245,287
20171103,11:00,63383,18342,635,464
20171103,11:30,63383,10642,210,548
20171103,12:00,63383,10643,322,279
20171103,12:30,63383,10873,164,259
20171103,13:00,63383,10871,589,569
20171103,13:30,63383,7903,376,351
20171103,14:00,63383,7901,432,398
20171103,14:30,63383,10691,181,570
20171103,15:00,63383,1932,148,356
20171103,16:00,63383,1933,582,614
20171103,16:30,63383,1931,161,523
20171103,17:00,63383,2503,179,590
20171103,18:00,63383,2111,130,473
20171103,18:30,63383,2192,350,394
20171103,19:00,63383,2642,345,343
20171103,19:30,63383,2233,318,610
20171103,20:00,63383,2502,185,543
20171103,20:30,63383,2871,390,364
20171103,21:00,63383,1853,317,356
20171103,22:00,63383,1852,297,367
20171103,22:30,63383,11282,131,480
20171103,23:00,63383,712,522,593
20171103,23:30,63383,7343,154,442
20171104,0:00,63383,10453,243,337
20171104,0:30,63383,722,145,500
20171104,2:00,63383,723,233,613
20171104,2:30,63383,18673,458,436
20171104,3:00,63383,713,451,475
20171104,3:30,63383,10371,464,589
20171104,4:00,63383,10992,288,299
20171104,4:30,63383,7141,438,574
20171104,5:00,63383,7143,602,333
20171104,5:30,63383,1171,476,339
20171104,6:00,63383,1173,406,406
20171104,6:30,63383,1751,621,473
20171104,7:00,63383,1753,492,580
20171104,7:30,63383,7161,212,273
20171104,8:00,63383,1512,276,586
20171104,8:30,63383,1511,492,646
20171104,9:30,63383,1622,198,528
20171104,10:00,63383,1513,599,343
20171104,10:30,63383,18661,129,286
20171104,11:00,63383,7142,194,560
20171104,11:30,63383,8222,306,481
20171104,12:00,63383,8221,550,609
20171104,12:30,63383,12051,236,432
20171104,13:30,63383,10573,449,502
20171104,14:00,63383,10572,312,482
20171104,14:30,63383,42822,485,236
20171104,15:00,63383,41171,473,617
20171104,15:30,63383,40362,359,486
20171104,16:00,63383,42112,581,573
20171104,16:30,63383,37332,499,583
20171104,17:30,63383,40673,585,347
20171104,18:00,63383,40592,157,473
20171104,18:30,63383,42821,420,567
20171104,19:00,63383,40363,187,371
20171104,20:00,63383,40361,273,230
20171104,20:30,63383,40244,409,523
20171104,21:00,63383,40243,408,511
20171104,21:30,63383,40242,265,271
20171104,22:00,63383,61463,171,571
20171104,22:30,63383,61461,259,337
20171104,23:00,63383,46373,405,471
20171104,23:30,63383,46371,331,541
20171105,0:00,63383,42913,353,546
20171105,0:30,63383,41193,543,415
20171105,1:00,63383,41191,571,506
20171105,1:30,63383,61462,165,385
20171105,2:00,63383,61681,410,363
20171105,2:30,63383,42852,530,390
20171105,3:30,63383,54833,271,519
20171105,4:00,63383,54861,572,271
20171105,4:30,63383,54863,600,548
20171105,5:00,63383,37331,637,245
20171105,5:30,63383,40211,174,435
20171105,6:00,63383,40672,231,306
20171105,6:30,63383,40212,245,379
20171105,7:00,63383,42071,275,446
20171105,7:30,63383,42072,152,355
20171105,8:00,63383,42782,532,582
20171105,8:30,63383,40593,427,271
20171105,9:00,63383,40291,495,285
20171105,9:30,63383,41551,603,332
20171105,10:00,63383,42851,641,331
20171105,10:30,63383,40402,516,365
20171105,11:00,63383,42113,351,306
20171105,11:30,63383,41692,527,396
20171105,12:00,63383,41552,502,379
20171105,12:30,63383,41553,237,467
20171105,13:00,63383,40213,314,552
20171105,13:30,63383,44991,368,375
20171105,14:00,63383,40293,257,439
20171105,14:30,63383,44993,428,541
20171105,15:00,63383,45403,648,286
20171105,15:30,63383,45401,306,485
20171105,16:00,63383,42753,259,631
20171105,16:30,63383,46312,140,506
20171105,17:00,63383,46313,506,473
20171105,17:30,63383,46311,517,551
20171105,18:00,63383,45042,640,384
20171105,18:30,63383,45043,177,472
20171105,19:00,63383,45041,210,313
20171105,19:30,63383,44122,314,395
20171105,20:00,63383,40042,550,511
20171105,20:30,63383,37373,365,449
20171105,21:00,63383,44123,266,395
20171105,21:30,63383,45522,351,514
20171105,22:00,63383,45523,404,643
20171105,22:30,63383,41052,310,324
20171105,23:30,63383,41053,559,498
20171106,0:00,63383,45952,218,230
20171106,0:30,63383,45953,438,347
20171106,1:00,63383,65441,559,311
20171106,1:30,63383,40852,643,583
20171106,2:00,63383,45113,283,438
20171106,2:30,63383,54922,314,423
20171106,3:00,63383,44142,609,325
20171106,3:30,63383,40802,509,552
20171106,4:00,63383,40823,644,594
20171106,4:30,63383,40822,648,466
20171106,5:00,63383,40043,319,500
20171106,5:30,63383,37372,601,491
20171106,6:00,63383,37371,590,398
20171106,6:30,63383,40713,503,474
20171106,7:00,63383,40772,605,340
20171106,7:30,63383,44693,149,522
20171106,8:00,63383,44692,190,295
20171106,8:30,63383,44691,639,316
20171106,9:00,63383,40723,175,576
20171106,9:30,63383,40721,576,410
20171106,10:00,63383,40922,546,587
20171106,10:30,63383,39942,567,515
20171106,11:00,63383,45772,438,569
20171106,11:30,63383,45771,240,438
20171106,12:00,63383,40971,380,232
20171106,12:30,63383,54952,551,377
20171106,13:00,63383,54951,231,511
20171106,13:30,63383,47161,328,465
20171106,14:00,63383,25473,443,599
20171106,14:30,63383,54033,629,360
20171106,15:00,63383,54032,131,458
20171106,15:30,63383,54031,337,336
20171106,16:00,63383,54072,274,353
20171106,16:30,63383,61531,534,465
20171106,17:00,63383,49373,585,315
20171106,17:30,63383,49371,333,450
20171106,18:30,63383,54071,591,629
20171106,19:00,63383,65203,331,232
20171106,19:30,63383,54062,509,629
20171106,20:00,63383,49211,501,545
20171106,20:30,63383,48743,619,600
20171106,21:00,63383,54061,545,596
20171106,21:51,63383,37652,618,604
20171106,22:30,63383,37653,247,292
20171106,23:00,63383,37651,200,396
20171106,23:30,63383,54302,447,522
20171107,0:00,63383,54303,186,481
20171107,0:30,63383,61202,482,343
20171107,1:00,63383,54301,208,579
20171107,1:30,63383,61201,465,546
20171107,2:00,63383,48763,483,489
20171107,3:00,63383,48761,385,351
20171107,3:30,63383,45381,578,430
20171107,4:00,63383,54502,147,518
20171107,4:30,63383,49343,190,356
20171107,5:00,63383,48773,376,589
20171107,5:30,63383,54501,493,436
20171107,6:00,63383,54503,420,251
20171107,6:30,63383,65512,534,347
20171107,7:00,63383,49341,363,597
20171107,8:30,63383,61483,192,446
20171107,9:00,63383,61481,433,416
20171107,9:30,63383,48243,465,552
20171107,10:00,63383,49292,164,516
20171107,10:30,63383,61212,458,230
20171107,11:00,63383,48723,338,634
20171107,11:30,63383,48242,252,557
20171107,12:00,63383,48241,419,397
20171107,12:30,63383,49293,507,500
20171107,13:00,63383,49291,322,573
20171107,13:30,63383,62973,346,414
20171107,14:00,63383,62972,350,446
20171107,14:30,63383,48272,535,252
20171107,15:00,63383,48273,610,241
20171107,15:30,63383,44543,502,366
20171107,16:30,63383,44542,177,498
20171107,17:00,63383,44541,310,501
20171107,17:30,63383,46731,156,555
20171107,18:00,63383,49103,497,327
20171107,18:30,63383,48113,340,421
20171107,19:30,63383,48111,566,350
20171107,20:00,63383,48863,637,303
20171107,20:30,63383,48861,258,252
20171107,21:00,63383,37762,608,567
20171107,21:30,63383,37763,547,398
20171107,22:00,63383,48691,214,278
20171107,22:30,63383,48123,397,388
20171107,23:00,63383,48121,168,255
20171107,23:30,63383,48122,470,565
20171108,0:00,63383,17972,400,514
20171108,0:30,63383,17971,326,623
20171108,1:00,63383,63822,406,252
20171108,1:30,63383,63821,234,341
20171108,2:00,63383,38543,288,647
20171108,3:00,63383,48162,588,543
20171108,4:00,63383,17181,572,373
20171108,4:30,63383,63253,595,594
20171108,5:00,63383,52582,195,472
20171108,5:30,63383,37752,429,374
20171108,6:00,63383,50892,335,562
20171108,6:30,63383,50893,241,321
20171108,7:30,63383,22501,127,233
20171108,8:00,63383,59072,268,428
20171108,8:30,63383,59071,621,565
20171108,9:30,63383,21052,221,582
20171108,10:00,63383,41532,536,637
20171108,11:00,63383,21051,225,608
20171108,11:30,63383,20963,241,427
20171108,12:30,63383,48941,364,525
20171108,13:00,63383,20962,169,496
20171108,13:30,63383,37461,566,576
20171108,14:00,63383,53972,493,560
20171108,14:30,63383,17122,201,250
20171108,15:00,63383,17123,311,513
20171108,15:30,63383,21053,625,244
20171108,16:00,63383,41533,370,613
20171108,16:30,63383,21232,444,598
20171108,17:00,63383,31052,340,377
20171108,17:30,63383,65302,495,290
20171108,18:00,63383,11311,580,311
20171108,18:30,63383,11312,641,546
20171108,19:00,63383,58281,486,496
20171108,19:30,63383,39163,475,417
20171108,20:00,63383,38483,185,508
20171108,20:30,63383,50331,369,640
20171108,21:00,63383,50332,259,248
20171108,21:30,63383,21131,579,396
20171108,22:00,63383,45613,321,595
20171108,22:30,63383,38472,582,483
20171108,23:00,63383,45612,567,424
20171108,23:30,63383,21112,418,501
20171109,0:00,63383,53572,223,271
20171109,0:30,63383,48952,650,390
20171109,1:00,63383,20922,328,460
20171109,1:30,63383,20923,441,379
20171109,2:00,63383,19112,589,421
20171109,2:30,63383,39133,388,412
20171109,3:00,63383,58273,147,514
20171109,3:30,63383,20921,497,415
20171109,4:30,63383,53571,565,466
20171109,5:00,63383,21233,350,256
20171109,5:30,63383,19953,530,601
20171109,6:00,63383,41542,257,297
20171109,7:00,63383,41541,606,646
20171109,8:00,63383,19951,575,480
20171109,8:30,63383,60203,477,349
20171109,9:00,63383,60201,204,281
20171109,9:30,63383,21191,306,642
20171109,10:00,63383,53971,429,440
20171109,12:00,63383,17121,350,372
20171109,12:30,63383,50663,346,446
20171109,13:00,63383,50661,537,364
20171109,13:30,63383,50662,468,255
20171109,14:30,63383,20931,132,402
20171109,15:00,63383,21181,396,520
20171109,15:30,63383,39082,265,352
20171109,16:00,63383,21073,489,637
20171109,16:30,63383,39083,140,474
20171109,17:00,63383,35662,412,471
20171109,17:30,63383,52293,474,266
20171109,18:00,63383,37891,639,332
20171109,18:30,63383,50891,537,460
20171109,19:00,63383,21072,554,489
20171109,19:30,63383,52493,472,511
20171109,20:00,63383,52492,501,299
20171109,20:30,63383,21092,399,650
20171109,21:00,63383,21091,503,418
20171109,21:30,63383,21102,355,600
20171109,22:00,63383,38682,480,603
20171109,22:30,63383,36002,340,287
20171109,23:00,63383,35663,375,468
20171109,23:30,63383,21103,517,370
20171110,0:00,63383,21101,452,474
20171110,0:30,63383,20913,282,640
20171110,1:00,63383,20911,361,307
20171110,1:30,63383,53281,591,438
20171110,2:00,63383,21183,483,497
20171110,2:30,63383,20872,344,462
20171110,3:00,63383,25622,283,382
20171110,4:00,63383,30581,628,255
20171110,4:30,63383,25653,395,365
20171110,5:00,63383,38292,513,470
20171110,5:30,63383,44973,494,589
20171110,6:00,63383,44972,251,508
20171110,6:30,63383,20712,432,393
20171110,7:00,63383,25652,547,233
20171110,7:30,63383,38291,177,355
20171110,8:00,63383,20711,559,263
20171110,8:30,63383,20713,382,499
20171110,9:00,63383,58412,127,618
20171110,9:30,63383,58411,153,603
20171110,10:00,63383,58413,134,387
20171110,10:30,63383,41963,180,462
20171110,11:00,63383,20703,160,468
20171110,11:30,63383,20701,606,581
20171110,12:00,63383,20702,458,238
20171110,12:30,63383,63732,414,255
20171110,13:00,63383,63733,287,295
20171110,13:30,63383,11633,386,388
20171110,14:00,63383,58392,566,488
20171110,14:30,63383,58391,415,231
20171110,15:00,63383,49522,479,490
20171110,15:30,63383,11573,641,379
20171110,16:00,63383,49523,336,522
20171110,16:30,63383,44971,252,387
20171110,17:00,63383,60933,366,404
20171110,17:30,63383,32502,196,399
20171110,18:00,63383,32501,365,329
20171110,18:30,63383,60931,388,414
20171110,19:00,63383,54122,208,268
20171110,19:30,63383,54111,423,466
20171110,20:00,63383,21963,162,352
20171110,20:30,63383,21962,247,435
20171110,21:00,63383,58613,594,496
20171110,21:30,63383,58603,402,287
20171110,22:00,63383,58601,409,572
20171110,22:30,63383,30393,559,332
20171110,23:00,63383,62453,155,595
20171110,23:30,63383,30383,307,548
20171111,0:00,63383,30382,282,393
20171111,0:30,63383,30381,442,314
20171111,1:00,63383,30391,139,267
20171111,1:30,63383,21782,507,233
20171111,2:00,63383,21783,239,276
20171111,2:30,63383,30602,611,568
20171111,3:00,63383,30603,638,415
20171111,3:30,63383,30392,134,285
20171111,4:00,63383,30461,390,477
20171111,4:30,63383,30472,640,495
20171111,5:00,63383,62452,511,464
20171111,5:30,63383,31013,633,405
20171111,6:00,63383,30123,393,530
20171111,6:30,63383,30452,600,602
20171111,7:00,63383,30453,151,426
20171111,7:30,63383,30573,348,247
20171111,8:00,63383,30432,574,429
20171111,8:30,63383,30433,375,647
20171111,9:00,63383,30431,396,647
20171111,9:30,63383,30441,444,620
20171111,10:00,63383,54291,467,625
20171111,10:30,63383,30442,416,435
20171111,11:00,63383,30443,231,540
20171111,11:30,63383,49193,260,632
20171111,12:00,63383,30601,397,392
20171111,12:30,63383,30394,635,430
20171111,13:30,63383,26191,322,261
20171111,14:00,63383,30541,615,602
20171111,14:30,63383,65491,390,273
20171111,15:00,63383,65492,452,310
20171111,15:30,63383,54302,516,373
20171111,16:30,63383,26192,389,580
20171111,17:00,63383,30522,170,433
20171111,17:30,63383,54301,588,340
20171111,18:00,63383,65501,340,262
20171111,18:30,63383,21781,292,629
20171111,19:00,63383,62451,352,277
20171111,19:30,63383,49192,153,340
20171111,20:00,63383,38051,501,455
20171111,20:30,63383,23101,135,479
20171111,21:00,63383,55222,355,252
20171111,21:30,63383,22291,584,267
20171111,22:00,63383,55221,417,550
20171111,22:30,63383,22213,164,464
20171111,23:00,63383,22211,404,305
20171111,23:30,63383,55223,583,506
20171112,0:00,63383,37783,159,420
20171112,0:30,63383,24361,129,533
20171112,1:00,63383,37522,442,341
20171112,1:30,63383,37512,187,392
20171112,2:00,63383,37513,147,260
20171112,2:30,63383,51452,445,473
20171112,3:00,63383,37511,218,536
20171112,3:30,63383,51451,133,631
20171112,4:00,63383,23102,546,370
20171112,5:00,63383,23103,448,641
20171112,6:00,63383,50422,412,546
20171112,6:30,63383,50463,151,280
20171112,7:00,63383,59201,534,426
20171112,7:30,63383,38052,624,556
20171112,8:00,63383,30572,631,630
20171112,8:30,63383,30571,545,273
20171112,9:30,63383,30422,534,349
20171112,10:00,63383,30421,540,359
20171112,10:30,63383,30423,423,632
20171112,11:00,63383,31081,464,264
20171112,11:30,63383,31082,650,330
20171112,12:00,63383,26421,556,445
20171112,12:30,63383,26423,307,556
20171112,13:00,63383,30192,240,323
20171112,13:30,63383,27622,503,525
20171112,14:00,63383,27623,551,511
20171112,15:00,63383,30193,157,615
20171112,15:30,63383,31151,226,608
20171112,16:00,63383,31152,606,357
20171112,16:30,63383,26282,215,576
20171112,17:00,63383,26281,210,246
20171112,17:30,63383,26283,489,261
20171112,18:00,63383,34852,532,641
20171112,18:30,63383,10211,202,444
20171112,19:00,63383,10212,621,311
20171112,20:00,63383,10213,216,610
20171112,20:30,63383,30661,402,457
20171112,21:00,63383,30662,161,460
20171112,21:30,63383,60912,483,374
20171112,22:00,63383,60911,174,269
20171112,22:30,63383,30122,250,489
20171112,23:00,63383,37442,360,465
20171112,23:30,63383,37441,477,408
20171113,0:00,63383,59202,519,606
20171113,1:00,63383,54181,511,330
20171113,1:30,63383,31022,221,587
20171113,2:00,63383,31023,184,249
20171113,2:30,63383,35132,405,313
20171113,3:00,63383,31011,323,334
20171113,3:30,63383,53561,179,381
20171113,4:00,63383,31042,168,230
20171113,4:30,63383,58141,557,463
20171113,5:00,63383,11313,528,419
20171113,6:00,63383,65301,432,642
20171113,6:30,63383,35122,188,285
20171113,7:00,63383,35121,502,361
20171113,7:30,63383,30972,155,486
20171113,8:00,63383,30971,535,517
20171113,8:30,63383,33853,415,376
20171113,9:00,63383,30991,179,540
20171113,9:30,63383,58131,347,483
20171113,10:00,63383,58143,369,370
20171113,11:00,63383,31041,316,277
20171113,11:30,63383,54193,252,295
20171113,12:00,63383,34321,188,562
20171113,12:30,63383,39131,140,416
20171113,13:30,63383,10332,204,580
20171113,14:00,63383,12563,507,485
20171113,14:30,63383,12561,239,519
20171113,15:00,63383,10333,209,496
20171113,15:30,63383,10341,159,594
20171113,16:00,63383,12562,595,569
20171113,16:30,63383,15671,507,529
20171113,17:00,63383,58673,258,420
20171113,17:30,63383,32142,196,503
20171113,18:30,63383,11822,572,287
20171113,19:00,63383,60083,429,318
20171113,19:30,63383,21662,615,531
20171113,20:00,63383,11821,362,589
20171113,20:30,63383,11823,552,566
20171113,21:00,63383,21663,290,384
20171113,21:30,63383,16003,280,626
20171113,22:00,63383,25632,264,397
20171113,22:30,63383,16123,459,619
20171113,23:00,63383,13481,136,476
20171113,23:30,63383,64071,242,239
20171114,0:00,63383,13483,231,639
20171114,0:30,63383,10422,515,320
20171114,1:00,63383,12482,328,489
20171114,1:30,63383,55163,517,639
20171114,2:00,63383,10421,203,522
20171114,3:00,63383,21181,557,300
20171114,3:30,63383,49333,379,343
20171114,4:00,63383,57641,616,604
